-23750835,-107191282,5791086,-400105134,-400105134,-400105134,-400105134,-400105134
-23759000,-107197914,5781520,-400105134,-400105134,-400105134,-400105134,-400105134
-23762859,-107204794,5770614,-400105134,-400105134,-400105134,-400105134,-400105134
-23762084,-107207957,5764815,-400105134,-400105134,-400105134,-400105134,-400105134
-23753765,-107200534,5773374,-400105134,-400105134,-400105134,-400105134,-400105134
-23750987,-107196169,5780628,-400105134,-400105134,-400105134,-400105134,-400105134
-23748673,-107192034,5783786,-400105134,-400105134,-400105134,-400105134,-400105134
-23751062,-107193167,5782269,-400105134,-400105134,-400105134,-400105134,-400105134
-23746546,-107189692,5787427,-400105134,-400105134,-400105134,-400105134,-400105134
-23738934,-107185027,5792824,-400105134,-400105134,-400105134,-400105134,-400105134
-23738788,-107183717,5794672,-400105134,-400105134,-400105134,-400105134,-400105134
-23741436,-107185130,5787905,-400105134,-400105134,-400105134,-400105134,-400105134
-23758595,-107199754,5774365,-400105134,-400105134,-400105134,-400105134,-400105134
-23756487,-107196924,5778430,-400105134,-400105134,-400105134,-400105134,-400105134
-23743736,-107184432,5788137,-400105134,-400105134,-400105134,-400105134,-400105134
-23740387,-107183794,5788511,-400105134,-400105134,-400105134,-400105134,-400105134
-23744820,-107190710,5784838,-400105134,-400105134,-400105134,-400105134,-400105134
-23744496,-107191363,5785421,-400105134,-400105134,-400105134,-400105134,-400105134
-23746369,-107192714,5785857,-400105134,-400105134,-400105134,-400105134,-400105134
-23754744,-107198239,5776583,-400105134,-400105134,-400105134,-400105134,-400105134
-23755435,-107197643,5777808,-400105134,-400105134,-400105134,-400105134,-400105134
-23755149,-107197520,5780000,-400105134,-400105134,-400105134,-400105134,-400105134
-23759870,-107200979,5778107,-400105134,-400105134,-400105134,-400105134,-400105134
-23764257,-107205066,5775684,-400105134,-400105134,-400105134,-400105134,-400105134
-23757525,-107201399,5776227,-400105134,-400105134,-400105134,-400105134,-400105134
-23749837,-107192264,5783623,-400105134,-400105134,-400105134,-400105134,-400105134
-23749255,-107188092,5785243,-400105134,-400105134,-400105134,-400105134,-400105134
-23751624,-107193310,5781244,-400105134,-400105134,-400105134,-400105134,-400105134
-23744494,-107190810,5781736,-400105134,-400105134,-400105134,-400105134,-400105134
-23744900,-107192260,5783144,-400105134,-400105134,-400105134,-400105134,-400105134
